"","pcd","hotspots","easting","northing","latitude","longitude"
"4724","SW129DZ",1,528783,174225,-0.147982049954848,51.4523704777952
"4725","SW129EY",2,528648,173309,-0.150256556994909,51.4441691803469
"4726","SW129HD",1,528739,173080,-0.149031092508775,51.4420905324845
"4727","SW129SG",1,528534,173210,-0.151931919065563,51.4433053386789
"4728","SW151EU",1,523728,175752,-0.22015990903716,51.4672200393063
"4729","SW151HJ",1,523256,175858,-0.226914551329735,51.4682755825194
"4730","SW151JN",1,523966,175757,-0.216733609124561,51.4672129402216
"4731","SW151NT",1,523851,175463,-0.218491236369359,51.4645958686635
"4732","SW151RB",1,524029,175361,-0.215965918533585,51.4636402361788
"4733","SW151RG",4,524002,175260,-0.216389777479177,51.4627384433541
"4734","SW151RR",1,523972,175186,-0.216847322941792,51.4620799586027
"4735","SW151SF",2,524059,175467,-0.215497125523944,51.4645863059925
"4736","SW151SG",1,523629,175650,-0.221620049549711,51.4663249621914
"4737","SW151SL",1,524114,175596,-0.214660537415809,51.4657336012523
"4738","SW151SN",1,524167,175532,-0.213920412536843,51.4651468094908
"4739","SW151SP",1,524104,175451,-0.214855276522232,51.4644326553226
"4740","SW151SQ",2,524088,175507,-0.215065846186482,51.464939440673
"4741","SW151SR",4,524071,175366,-0.215359881422825,51.4636759754336
"4742","SW151SS",1,524041,175285,-0.21581990487152,51.462954584929
"4743","SW151SU",1,524014,175187,-0.216242708759314,51.462079753983
"4744","SW151TW",3,524006,175390,-0.216286673865847,51.463905898672
"4745","SW152JX",1,524245,175514,-0.21280445546275,51.4649679393051
"4746","SW152NS",1,524207,175498,-0.213356820119077,51.4648324778834
"4747","SW152PD",1,524161,175492,-0.214020777041676,51.4647886387018
"4748","SW152PU",1,524440,175276,-0.210082470152394,51.4627862018104
"4749","SW152RB",1,524518,174808,-0.209124899326136,51.4585630877544
"4750","SW152SH",3,524061,175032,-0.215620841289619,51.460676454496
"4751","SW152SP",1,524324,174954,-0.211864520598986,51.4599178095345
"4752","SW152SW",1,524213,174983,-0.213451248090033,51.460202781639
"4753","SW152TD",1,524347,174896,-0.211554006387843,51.4593915081486
"4754","SW152TT",1,524347,174896,-0.211554006387843,51.4593915081486
"4755","SW152TX",1,523996,175006,-0.216565091328156,51.4604570169359
"4756","SW153DT",1,521953,172597,-0.246787074655976,51.4392499650072
"4757","SW153NG",1,523661,174217,-0.221660260533364,51.4534393337021
"4758","SW154DQ",1,522251,173739,-0.242107680550918,51.4494493091536
"4759","SW154HL",1,522444,173863,-0.23928880491371,51.4505220746802
"4760","SW154JL",1,522329,173558,-0.241048284704275,51.4478057790747
"4761","SW156SE",1,523898,175040,-0.217963089290407,51.4607840191003
"4762","SW156SN",1,523527,175206,-0.223242680325689,51.4623569004278
"4763","SW156TD",1,523905,175090,-0.21784487733163,51.4612318469035
"4764","SW166NG",1,529279,171038,-0.142010378250088,51.4236165399381
"4765","SW166NU",1,528949,170621,-0.146905581246921,51.4199441150113
"4766","SW170NA",1,526961,171745,-0.175077983520577,51.4304938408092
"4767","SW170NY",1,526096,172430,-0.187270476555793,51.4368429434456
"4768","SW170QT",1,526925,171325,-0.175745894883792,51.426727352627
"4769","SW170RG",2,527490,171579,-0.167532273414132,51.4288833445248
"4770","SW170RN",1,527379,171410,-0.169188765687713,51.4273894825686
"4771","SW170RN",1,527379,171410,-0.169188765687713,51.4273894825686
"4772","SW170SN",1,527590,171611,-0.166083117815156,51.4291484422883
"4773","SW170SP",3,527507,171524,-0.167307652054733,51.42838523991
"4774","SW170SU",1,527415,171383,-0.168680932455789,51.4271387489907
"4775","SW171EG",1,527625,171548,-0.165602616553713,51.4285743896661
"4776","SW177BA",1,528086,172389,-0.158671303108809,51.4360284799668
"4777","SW177BD",1,528157,172476,-0.157618965366567,51.4367942998214
"4778","SW177BQ",1,528325,172812,-0.155081659174571,51.439775903039
"4779","SW177EG",1,527554,173444,-0.165940958471573,51.4456296222422
"4780","SW177HR",1,527526,173093,-0.166469993870557,51.4424815050035
"4781","SW177PB",1,527811,172174,-0.162702948419245,51.4341583364472
"4782","SW177PD",1,527857,172231,-0.162020999005356,51.4346602228173
"4783","SW177TS",1,527982,172295,-0.160200618948301,51.4352071902066
"4784","SW178BH",1,528417,172038,-0.154039161621448,51.4327992198488
"4785","SW179AH",1,527555,170962,-0.166819727806199,51.4233237696605
"4786","SW179JG",1,528020,170879,-0.160165484143187,51.4224731155129
"4787","SW179NA",4,527548,171352,-0.166780092108307,51.4268302633153
"4788","SW179NG",1,527640,171230,-0.165501432665359,51.4257131600136
"4789","SW179PA",2,527497,171478,-0.16746795428936,51.4279740869842
"4790","SW179PD",1,527650,171280,-0.165339681489294,51.4261602581628
"4791","SW179PE",1,527752,171183,-0.163908318683772,51.425265561684
"4792","SW181AA",1,526153,174837,-0.185593583939274,51.4584620590058
"4793","SW181DG",1,525916,175361,-0.188816615320738,51.46322397793
"4794","SW181EG",1,525714,175084,-0.191821264070702,51.4607794274726
"4795","SW181EW",2,525937,175156,-0.18858743046035,51.4613769700109
"4796","SW181JT",1,526041,175255,-0.187055947434693,51.4622435581782
"4797","SW181NP",1,525080,175033,-0.20096044789083,51.4604614041301
"4798","SW181SS",1,525922,175026,-0.18884948381362,51.4602119902839
"4799","SW181TB",1,525976,175288,-0.187979359379238,51.4625545867592
"4800","SW181TG",1,525926,174983,-0.188807236456718,51.4598246590138
"4801","SW181TS",1,526147,175482,-0.185450002938576,51.4642600172842
"4802","SW182EW",1,526287,174754,-0.183695492136169,51.4576862880213
"4803","SW182PT",1,525719,174612,-0.19191696768951,51.4565364319118
"4804","SW183SH",1,526963,173926,-0.174267776945648,51.4500940176422
"4805","SW184AD",1,525739,174372,-0.191714498651185,51.4543751021771
"4806","SW184DJ",1,525830,174034,-0.1905256100732,51.4513172816602
"4807","SW184DU",1,525935,173734,-0.189122006689683,51.4485978467471
"4808","SW184DW",1,525794,174176,-0.190992977701221,51.4526014344815
"4809","SW184EJ",1,525886,173177,-0.190024708530165,51.4436029405881
"4810","SW184ES",1,526041,172978,-0.187866415180906,51.4417800784653
"4811","SW184ET",1,525942,172776,-0.189361895033491,51.439986691876
"4812","SW184HP",1,526082,172884,-0.187310257937969,51.4409261795327
"4813","SW184SR",2,526115,172901,-0.18682965564584,51.4410716200639
"4814","SW184TF",4,525564,174482,-0.194192798060929,51.4554024803737
"4815","SW184TG",6,525564,174482,-0.194192798060929,51.4554024803737
"4816","SW184TQ",3,525569,174595,-0.194080794152109,51.4564169105283
"4817","SW184TS",1,525564,174482,-0.194192798060929,51.4554024803737
"4818","SW185JL",1,525211,173681,-0.199553924387873,51.4482819231483
"4819","SW185LD",1,525423,172913,-0.196776687486924,51.4413329671055
"4820","SW185LS",2,524797,173259,-0.20565707861781,51.4445806520697
"4821","SW185LT",1,524835,173303,-0.205095071289791,51.4449677195593
"4822","SW185RJ",1,524774,173318,-0.205967076148314,51.445115955849
"4823","SW185SW",1,525244,173974,-0.198975678193135,51.4509078519246
"4824","SW1E6QX",2,529548,177434,-0.13580363390189,51.4810346267984
"4825","SW83HE",1,528871,176445,-0.145907877862461,51.4723011987751
"4826","SW83QH",1,528712,176491,-0.148179131893084,51.4727507500611
"4827","SW84AG",1,528929,177075,-0.144843577822073,51.4779496731726
"4828","SW84BT",1,528792,176931,-0.146867686910368,51.4766867532112
"4829","SW84UQ",1,529455,176516,-0.137478230147579,51.4728060678361
"4830","SW85BH",1,529342,177361,-0.138795211899305,51.4804256932912
"4831","EC4A2LT",1,531142,181139,-0.111486412631153,51.5139629416018
"4832","NW13AU",1,528915,182163,-0.143187516353091,51.5236774053689
"4833","NW15AL",1,527738,181981,-0.160209490887871,51.5223089935731
"4834","NW15AR",1,527788,181954,-0.159498986367595,51.5220550505911
"4835","NW15BP",1,527227,181711,-0.167668252362543,51.5199977793486
"4836","NW15BR",1,527467,181792,-0.16418176450499,51.5206716537803
"4837","NW15BZ",2,527109,181748,-0.169354720361519,51.5203568333449
"4838","NW15DA",1,527196,181815,-0.168077305614153,51.5209393849936
"4839","NW15HA",1,528663,182142,-0.146825508782392,51.5235460953548
"4840","NW15HA",1,528663,182142,-0.146825508782392,51.5235460953548
"4841","NW15JX",1,528166,182013,-0.154032215177056,51.5224997011792
"4842","NW15JY",1,527960,181943,-0.157025204827298,51.5219172915825
"4843","NW15LA",1,527965,182078,-0.156904192693092,51.5231293743137
"4844","NW15LD",1,527940,181999,-0.15729300205668,51.5224250774963
"4845","NW15LR",1,528094,182063,-0.155051270068889,51.5229653578727
"4846","NW15LS",1,528128,181959,-0.154599252765759,51.5220230296966
"4847","NW15NX",1,527256,181869,-0.16719349919596,51.5214111716983
"4848","NW15RT",1,527910,182097,-0.157689630971989,51.5233125701233
"4849","NW15RU",1,527934,182004,-0.157377622898229,51.522471369198
"4850","NW16AG",1,527788,182020,-0.159475071966181,51.5226481785273
"4851","NW16HE",2,527621,182113,-0.161847197824555,51.523521675002
"4852","NW16JJ",2,527510,181985,-0.163492562020565,51.5223964115203
"4853","NW16JJ",1,527510,181985,-0.163492562020565,51.5223964115203
"4854","NW16JZ",1,527453,181870,-0.164355252149883,51.5213757814697
"4855","NW16NJ",1,527296,182194,-0.166499968079944,51.5243228837458
"4856","NW16SE",1,527448,181947,-0.164399454783417,51.5220688932175
"4857","NW16UY",2,527873,182010,-0.158254200612834,51.5225390908033
"4858","NW16XB",1,527873,182010,-0.158254200612834,51.5225390908033
"4859","NW16XE",1,527849,182139,-0.15855317398861,51.5237038136467
"4860","NW16XL",1,527836,182125,-0.158745529421718,51.5235809386154
"4861","NW65SE",3,525625,183345,-0.190163227083955,51.535040653857
"4862","NW80AA",1,526193,183424,-0.181950079958337,51.5356240592817
"4863","NW80AE",1,526013,183631,-0.184469884505574,51.5375245147985
"4864","NW86DN",1,526742,183352,-0.174064838376142,51.5348541366472
"4865","NW86DN",1,526742,183352,-0.174064838376142,51.5348541366472
"4866","NW86JN",1,527107,183334,-0.16881175566686,51.534610391172
"4867","NW86LS",1,527109,183375,-0.168768148711344,51.5349784006977
"4868","NW86PG",1,526893,183259,-0.171922441201163,51.5339844737911
"4869","NW87JT",1,527142,182755,-0.168516265482173,51.529399150455
"4870","NW87NG",1,527051,183087,-0.169707738282873,51.5324032398269
"4871","NW87NL",1,526942,183217,-0.171231501582913,51.5335960220251
"4872","NW87RH",1,527358,182646,-0.165443505479833,51.5283709575803
"4873","NW87SG",1,526996,183222,-0.170451592210833,51.5336288234585
"4874","NW88AF",1,527255,182027,-0.167150894793649,51.5228313152942
"4875","NW88EX",1,526887,181944,-0.172482169379384,51.5221681235198
"4876","NW88HA",1,526965,181968,-0.171349876643951,51.5223662959121
"4877","NW88LF",2,526895,182400,-0.172202833850394,51.5262643307795
"4878","NW88NG",1,526732,182155,-0.174639247377863,51.5240991188181
"4879","NW88QN",1,526828,182652,-0.173077460455447,51.528544053237
"4880","NW88QP",1,526790,182631,-0.173632510366116,51.5283638549397
"4881","NW89SQ",1,526898,183030,-0.171932841394521,51.5319253662871
"4882","NW89TJ",1,526852,183186,-0.172539506381736,51.5333376398173
"4883","NW89TS",1,526694,183303,-0.174774125340776,51.5344245450228
"4884","SW1A1HD",1,529212,180342,-0.139575838914921,51.5072448267004
"4885","SW1A2AH",1,530049,179831,-0.127710646674276,51.5024608270493
"4886","SW1A2BX",2,530100,180260,-0.126818192285652,51.5063043732794
"4887","SW1A2DY",2,530050,180276,-0.127532319674717,51.5064596574492
"4888","SW1A2EG",1,530050,180260,-0.127538214361918,51.5063158710662
"4889","SW1A2EJ",1,530285,180174,-0.124185855049925,51.505488942667
"4890","SW1A2ER",1,530171,180018,-0.1258849957969,51.5041132714526
"4891","SW1A2HP",1,530104,180248,-0.126765013357158,51.5061956135234
"4892","SW1A2JH",1,530360,179755,-0.123260554075781,51.5017062653193
"4893","SW1A2JR",1,530240,179718,-0.125002078039786,51.5014013974499
"4894","SW1A2NH",1,530188,179798,-0.125721322996668,51.50213229759
"4895","SW1A2TS",1,529914,180367,-0.129457296352767,51.5073086951257
"4896","SW1E5AG",1,529179,179262,-0.140446200703893,51.497546706428
"4897","SW1E5BA",1,529166,179326,-0.140609965136884,51.4981248248317
"4898","SW1E5BH",1,529099,179246,-0.141603872951173,51.4974211769836
"4899","SW1E5HL",1,529220,179368,-0.139817107350346,51.498489937489
"4900","SW1E5HN",1,529187,179376,-0.140289317666147,51.4985693668673
"4901","SW1E5JA",1,529041,179397,-0.142383770361681,51.498791404519
"4902","SW1E5JE",2,529099,179246,-0.141603872951173,51.4974211769836
"4903","SW1E5JH",1,529206,179230,-0.140069167228025,51.4972529664368
"4904","SW1E5JN",1,529235,179233,-0.13965053646698,51.4972733038674
"4905","SW1E5JX",1,529112,179201,-0.141433152563531,51.4970138077584
"4906","SW1E5LB",1,528947,179167,-0.143821176994672,51.496745883479
"4907","SW1E5NA",4,529139,179138,-0.141067451462346,51.4964414821657
"4908","SW1E5NE",1,528910,179136,-0.144365201388399,51.4964757246828
"4909","SW1E5NN",1,529179,179136,-0.140492285273863,51.4964143784992
"4910","SW1E6PD",1,529343,179451,-0.138015745759305,51.4992077307099
"4911","SW1E6PQ",1,529300,179400,-0.138653545416039,51.4987592364313
"4912","SW1E6PR",1,529232,179376,-0.139641402930586,51.4985590905895
"4913","SW1E6QL",1,529426,179210,-0.136909008431689,51.4970229535889
"4914","SW1E6QP",1,529383,179280,-0.137502461639253,51.4976618574112
"4915","SW1E6RA",1,529380,179196,-0.137576426463472,51.4969076593866
"4916","SW1E6RD",1,529303,179187,-0.138688334335855,51.4968443796962
"4917","SW1H0AY",1,529603,179366,-0.134303390355789,51.4983843651037
"4918","SW1H0AZ",1,529634,179416,-0.133838698681296,51.4988265981783
"4919","SW1H0BD",2,529602,179481,-0.13427558455494,51.4994180640976
"4920","SW1H0BH",2,529697,179475,-0.132909947891952,51.4993423750343
"4921","SW1H0DB",2,529656,179545,-0.133474576936332,51.4999808402739
"4922","SW1H0ET",1,529833,179415,-0.130973840673296,51.498771982718
"4923","SW1H0EX",1,529721,179341,-0.132613610236812,51.4981326569911
"4924","SW1H0HW",3,529557,179255,-0.135006417992275,51.4973973760963
"4925","SW1H0ND",2,529887,179499,-0.130165448331915,51.4995144695642
"4926","SW1H0NJ",2,529850,179475,-0.130707011340553,51.499307282135
"4927","SW1H0NP",1,529517,179298,-0.135566557012715,51.4977929616108
"4928","SW1H0QU",1,529498,179402,-0.135801980874257,51.4987319275825
"4929","SW1H9BP",1,529781,179606,-0.131652347096839,51.500500368564
"4930","SW1H9EU",1,529426,179443,-0.136823620142021,51.4991168569099
"4931","SW1H9EX",1,529506,179477,-0.135659291806336,51.499404099182
"4932","SW1H9HE",1,529461,179457,-0.13631454903857,51.4992346634796
"4933","SW1H9LA",1,529770,179501,-0.131849318629879,51.4995592902484
"4934","SW1H9LQ",2,529697,179475,-0.132909947891952,51.4993423750343
"4935","SW1H9NA",1,529805,179570,-0.131320013041948,51.5001713423428
"4936","SW1P1PJ",1,529494,179131,-0.135958936682323,51.4962974458714
"4937","SW1P1RH",2,529544,179178,-0.135221830606988,51.4967083764129
"4938","SW1P1SB",1,529572,179164,-0.134823837187396,51.496576151634
"4939","SW1P2AA",4,529959,178958,-0.129327837023639,51.4946361465678
"4940","SW1P2BX",1,529922,179226,-0.12976193918137,51.497053071995
"4941","SW1P2EE",2,529825,178999,-0.131241938372567,51.4950353586068
"4942","SW1P2HA",1,529744,179209,-0.132330950291761,51.49694114079
"4943","SW1P2HP",1,529620,179234,-0.134107070592054,51.4971942270558
"4944","SW1P2HX",2,529644,179279,-0.133745009182478,51.4975931299708
"4945","SW1P2HY",1,529653,179234,-0.133631949048623,51.497186666569
"4946","SW1P2PF",1,529633,178910,-0.13403881285575,51.4942795586376
"4947","SW1P3AT",1,529888,179622,-0.130105807573941,51.5006196006494
"4948","SW1P3BD",2,530032,179594,-0.128042711514431,51.5003348965398
"4949","SW1P3DP",1,529984,179071,-0.128926334460345,51.4956458987471
"4950","SW1P3RF",1,530069,179019,-0.127721730433994,51.4951590605515
"4951","SW1P4DP",1,530198,178752,-0.125962936676208,51.4927299565347
"4952","SW1P4NP",1,529677,178633,-0.133507038463951,51.4917801617284
"4953","SW1P4QP",1,530204,178669,-0.125907149929069,51.4919826831733
"4954","SW1P4RW",1,530006,178366,-0.128869036920356,51.4893052377726
"4955","SW1V1AA",1,529088,179051,-0.14183351761137,51.495671272883
"4956","SW1V1AU",1,529190,178893,-0.140422789980214,51.4942280913978
"4957","SW1V1DX",1,529308,178793,-0.138760580424285,51.4933024680675
"4958","SW1V1EJ",2,529162,178856,-0.140839427573025,51.4939019736518
"4959","SW1V1HU",1,529020,178799,-0.142904571013436,51.4934221213205
"4960","SW1V1JT",6,528886,179053,-0.144741027912563,51.4957352912706
"4961","SW1V1JU",3,528886,179053,-0.144741027912563,51.4957352912706
"4962","SW1V1JZ",1,529000,178853,-0.143172781856468,51.4939119650847
"4963","SW1V1LG",1,529029,179061,-0.142679300282448,51.495774596515
"4964","SW1V1LQ",2,529031,178941,-0.142694341124982,51.4946957312506
"4965","SW1V1LW",1,529046,179013,-0.142452083584179,51.4953393563131
"4966","SW1V1PS",1,529022,178743,-0.142896230624317,51.4929184074715
"4967","SW1V1QB",1,528910,178813,-0.144483079363711,51.4935730035454
"4968","SW1V1QD",1,528871,178741,-0.145070811301488,51.4929348394485
"4969","SW1V1QS",1,529185,178668,-0.140577053548859,51.4922072172952
"4970","SW1V1QT",1,529250,178710,-0.139625941056056,51.4925698189878
"4971","SW1V1RU",1,529326,178708,-0.13853256148059,51.4925344832032
"4972","SW1V1RX",1,529273,178669,-0.139309830894821,51.4921961097143
"4973","SW1V2JA",1,529711,178386,-0.133108257087879,51.4895526549072
"4974","SW1V2JE",1,529869,178391,-0.130831978463535,51.4895613566587
"4975","SW1V2JX",1,529366,178705,-0.13795781242988,51.4924983808711
"4976","SW1V2PB",1,529423,178307,-0.137283021624852,51.4889086328037
"4977","SW1V2QA",1,529571,178402,-0.135117721121858,51.4897285095299
"4978","SW1V2QQ",1,529756,178378,-0.132463410623449,51.4894704466383
"4979","SW1V2SA",1,529828,178454,-0.13139903299179,51.4901369245493
"4980","SW1V2SW",1,529410,178619,-0.137355882753142,51.4917154632203
"4981","SW1V2TA",1,529597,178531,-0.134696127476834,51.4908818424385
"4982","SW1V3AS",2,529618,178286,-0.134483695299691,51.4886752894475
